7745,"[10128, 13511, 1612, 7009, 6087]"
7747,"[12021, 226, 2274, 6072, 152, 8289, 9339, 122, 12752, 11667, 12555, 11331, 11463, 8136, 2160, 11524, 9849, 7481, 4105, 2657, 13502, 8018, 13970, 14742, 11392, 5775, 5787, 9708, 6220, 9561, 14705, 3169, 10118, 15018, 298, 1726, 5635, 1267, 2339, 3684, 5068, 5700, 11268, 960, 4109, 10365, 13573, 5158, 1970, 14098, 13763, 5736, 12608, 9440, 3785, 14729, 2529, 5442, 14158, 742, 1330, 2107, 9975, 4304, 3384, 9840, 8972, 12929, 653, 3702, 4998, 8462, 7110, 6827, 3507, 14475, 9104, 2908, 6108, 11592, 14348, 3041, 5529, 11933, 801, 11053, 3262, 4002, 9106, 2790, 5018, 15110, 63, 727, 4411, 14527, 1152, 8512, 13000, 14776, 717, 6345, 4386, 13078, 9286, 1354, 11626, 7619, 8587, 28, 9664, 11868, 8293, 9246, 14810, 995, 2879, 416, 5512, 6340, 10692, 10876, 14632, 109, 13025, 15089, 3330, 6478, 13174, 8967, 11527, 2000, 5152, 5380, 7336, 7656, 13936, 14488, 477, 1313, 3473, 3513, 3577, 10169, 2710, 5974, 15146]"
7748,"[477, 6556, 11030, 8417, 6356, 8363, 5626, 3369, 9280, 2301, 10487, 4386, 542, 1082, 3246, 3518, 3846, 5454, 6458, 6558, 8566, 12422, 13550, 13790, 14674, 9454, 2186, 1174, 93, 341, 809, 925, 2117, 5597, 6257, 12477, 13701, 14773, 1017, 4829, 12441, 13169, 14649, 156, 1920, 2048, 3912, 5500, 5620, 6284, 8812, 12648, 11372, 10344, 14436, 1083, 2823, 6551, 8187, 8491, 8895, 10387, 10599, 14807, 3631, 1611, 7571, 9831, 12752, 5869, 406, 3242, 4530, 6438, 9062, 8370, 13458, 5650, 6478, 6818, 573, 6445, 9041, 11961, 12349, 15001, 5677, 15373, 3356, 6084, 8132, 9548, 12444, 2659, 9143, 10095, 3099, 6259, 13179, 12860, 3714, 1366, 10682, 10878, 12162, 12338, 13370, 5962, 5338, 15218, 9705, 13125, 3941, 14941, 401, 7353, 6125, 12961, 5793, 1488, 4576, 14096, 4928, 9860, 4100, 13716, 8243, 14655, 3935, 9263, 15215, 6511, 3899, 12267, 11718, 12822, 6042, 6654, 2854, 7817, 8121, 8813, 12881, 7393, 11825, 7549, 9060, 8924, 11892, 14736, 1888, 7592, 14492, 13460, 219, 3551, 7611, 831, 1755, 6387, 6345, 13502, 12838, 12089, 2281, 5961, 8357, 365, 1793, 9052, 13868, 4764, 1236, 4668, 419, 5407, 8595, 13019, 5070, 6773, 9122, 402, 3330, 5822, 8042, 7265, 2609, 12725, 13344, 12940, 13328, 13684, 13298, 6357, 11581, 5896, 2878, 4154, 9886, 9749, 10665, 9157, 11924, 14532, 2340, 11592, 11730, 9178, 8926, 7313, 3117, 8917, 1084, 10128, 4619, 6827, 5941, 5988, 9268, 12134, 3834, 2238, 2109, 10777, 7380, 5339]"
7749,"[9686, 11892, 5869, 13005, 13257, 4386, 6926, 15310, 8340, 14208, 4442, 7611, 5136, 5988, 401, 1966, 11954, 3659, 3867, 11901]"
7756,"[2042, 8130, 7465, 2492, 12540, 859, 10731, 12639, 14211, 1799, 12035, 12752, 11046, 8950, 12862, 9426, 7845, 711, 12075, 7131, 13502, 13606, 1654, 2126, 6349, 10205, 11737, 1092, 14872, 8732, 2128, 10771, 12275, 7615, 14947, 13970, 2334, 10630, 13153, 2728, 14340, 11028, 13000, 124, 4100, 6931, 4926, 13058, 13826, 5382, 5550, 3724, 10896, 152, 6496, 6847, 687, 14495, 3198, 7918, 7265, 13036, 5499, 14159, 6439, 11359, 9798, 3406, 6804, 7639, 12822, 13290, 14274, 11715, 11788]"
7757,"[5377, 9777, 12757, 14765, 2953, 8013, 1410, 4042, 8130, 8714, 8738, 11034, 647, 7283, 11527, 11855, 12475, 13575, 10467, 2964, 5120, 6748, 13052, 7168, 1357, 4689, 8293, 13973, 7613, 5694, 10562, 12146, 14794, 13826, 10706, 4791, 4847, 7279, 7287, 11087, 12707, 2932, 9572, 9860, 10684, 13876, 10152, 7910, 7965, 2878, 5434, 6675, 12015, 1700, 6888, 13005, 14273, 12369, 4970, 6862, 8598, 7943, 9095, 4100, 6788, 11020, 14716, 10573, 4386, 8026, 1279, 7854, 9610, 13094, 11255, 4244, 1929, 8470, 11718, 5979, 5649, 6357, 194, 2066, 2350, 4822, 5650, 12822, 5740, 8112, 4097, 7913, 8477, 13317, 4518, 4154, 7542, 11634, 4095, 8867, 3972, 3853, 13553, 13685, 15253, 1242, 1942, 2159, 7723, 8743, 9275, 9379, 12067, 9232, 11940, 15252]"
7759,"[399, 1123, 1591, 1683, 2331, 4111, 4203, 6035, 6347, 6539, 6787, 7527, 7667, 7875, 9099, 9983, 11783, 12783, 14167, 14287, 15215, 1411, 3155, 3959, 4279, 6651, 6875, 8471, 9279, 9479, 14315, 36, 324, 1408, 3144, 3720, 4504, 4828, 5152, 5432, 6352, 6888, 7876, 8312, 8440, 8488, 8620, 9728, 10016, 10844, 11384, 13716, 13876, 14000, 14404, 14632, 1000, 1876, 8228, 9012, 9712, 10068, 11196, 12000, 213, 813, 1557, 1749, 2037, 2813, 4657, 4777, 5029, 5797, 5953, 6133, 11069, 11489, 11897, 12369, 12381, 15033, 15081, 15121, 15353, 541, 2561, 5469, 8245, 9433, 9753, 12393, 14549, 14681, 3510, 4270, 4926, 5730, 7354, 8090, 8926, 9246, 10038, 11514, 13878, 406, 1190, 1498, 3526, 4294, 4590, 9886, 10162, 11718, 14586, 14834, 3299, 3543, 5151, 5795, 10679, 10903, 14051, 14251, 15363, 2048, 3232, 4484, 9884, 13164, 13560, 13892, 14196, 248, 3748, 9168, 5845, 9009, 10469, 15249, 8009, 8997, 3774, 4782, 5062, 13126, 14790, 1606, 8542, 43, 4579, 9519, 12779, 13295, 827, 5943, 7943, 1260, 4292, 8892, 9060, 5540, 14512, 5893, 11961, 7965, 2346, 5427, 9427, 8427, 2272, 11996, 6345, 6490, 13182, 6390, 2878, 7835, 72, 8400, 6221, 8026, 5863, 12370, 1079, 9439, 9527, 9801, 13961]"
7760,"[13985, 2915, 5171, 5899, 6439, 6663, 12015, 4386, 12862, 6804, 8671, 15167, 2346, 6634, 7610, 8172, 10136, 14232, 5304, 14208, 14588, 3507, 5819, 8519, 9775, 5250, 8130, 8561, 13151, 4265, 5809, 2732, 3384, 6388]"
7764,"[14717, 14632, 4926, 11361, 3748, 5704, 6528, 4683, 6651, 3091]"
7767,"[13716, 15110, 6954, 13256, 2145, 5869, 15087, 12395, 12723, 1351, 2399, 15219, 11859, 12803, 6556, 14468, 14260, 12752, 3060, 14248, 12761, 8365, 8009, 2053, 3997, 14517, 13126, 5798, 9350, 2310, 1574, 2274, 6798, 3077, 6611, 8167, 13151, 14739, 14347, 8947, 12151, 14823, 13147, 9947, 12563, 7316, 11004, 11624, 12180, 672, 5632, 760, 5417, 6069, 6573, 14661, 5793, 5977, 9761, 11105, 2113, 2281, 15161, 5249, 5070, 11730, 14998, 4934, 5562, 9886, 1510, 2506, 4026, 2334, 13826, 3946, 3131, 7255, 1023, 11643, 8939, 9215, 9291, 12423, 15159, 13928, 12528, 1148, 4832, 304, 5940, 7116, 12172, 756, 2148, 3708, 14632, 8084, 13500, 1165, 4621, 3017, 4673, 13161, 11481, 13981, 4054, 534, 8482, 14454, 322, 2190, 3342, 7706, 13370, 6974, 4335, 6175, 6235, 6651, 12015, 684, 14328, 6469, 7581, 5877, 14549, 4386, 6426, 13166, 13994, 3935, 8291, 3591, 9136, 10100, 7364, 4829, 14273, 378, 2738, 5006, 15122, 13182, 12788, 8332, 7936, 1085, 5862, 2897]"
