31,"[15008, 14863, 473, 6853, 11221, 8506, 7984, 5357, 11590, 15242, 4100, 4244, 11028, 1475, 5759, 14431, 8577, 5206, 6090, 11058, 14778, 4832, 11356, 10109, 254, 5730, 5783, 12135, 3433, 13045, 1002, 12015, 2934, 9559, 13043, 6072, 13612, 11960, 1600, 467, 13446]"
32,"[12380, 3287, 1805, 2301, 3049, 6177, 6445, 8769, 10309, 10705, 10765, 13309, 13645, 14765, 842, 862, 2646, 2762, 2998, 3054, 4026, 8042, 8542, 14794, 9520, 248, 2456, 3728, 3896, 4700, 4708, 8208, 9744, 11072, 11948, 12984, 13116, 13488, 15188, 315, 779, 1451, 2295, 6235, 6415, 9359, 9963, 10747, 11795, 13587, 13931, 14079, 2548, 2145, 6977, 8013, 8453, 11413, 4153, 11961, 13433, 4926, 7578, 11718, 15070, 3598, 4138, 4362, 5862, 12146, 4684, 8852, 12440, 2080, 12908, 8611, 6047, 6827, 4803, 6939, 5149, 12493, 10128, 15044, 5844, 10068, 10051, 6621, 13169, 8890, 4382, 5070, 3268, 9699, 11715, 727, 4905, 8213, 12402, 11511, 675, 12015, 797, 14797, 5171, 12723, 8733, 12725, 13328, 6179, 5783, 6583, 1229, 6469, 284, 11771, 10810, 8823, 9091, 5585, 8697, 8487]"
33,"[14118, 9520, 4210, 3997, 9304, 12216, 14404, 14014, 5540, 6120, 14872, 7846, 6651, 6827, 11535, 7316, 10477, 2107, 13747, 12544, 1793, 2996, 7457]"
35,"[7020, 27, 8471, 11527, 14925, 9454, 10810, 12538, 174, 298, 842, 2526, 3300, 2400, 3708, 7932, 11220, 12752, 13716, 14156, 14176, 3659, 13151, 13511, 4691, 5075, 12531, 1481, 5589, 15001, 10621, 1793, 2321, 6469, 12909, 13285, 14549, 2670, 2618, 2010, 5950, 10434, 3268, 9136, 224, 14940, 5699, 1003, 3871, 8671, 13043, 525, 4161, 11465, 1789, 6761, 14341, 1262, 7242, 5966, 4042, 7578, 4668, 179, 739, 3739, 7287, 11867, 10643, 12723, 741, 3017, 14445, 5869, 4154, 5102, 15266, 2402, 3905, 6827, 2088, 10996, 13036, 2559, 11563, 1199, 1311, 3595, 4869, 12857, 12725, 12822, 2823, 9437, 15313, 834, 8287, 5693, 7573, 13121, 10365, 1450, 2310, 5862, 13454, 13686, 976, 15112, 8275, 5417]"
37,"[4170, 1721, 13241, 6363, 4348, 4926, 13870, 12099, 3283, 9935, 6308, 6772, 330, 11378, 4921, 5759, 6715, 6735, 6827, 10531, 13495, 13935, 14159, 15079, 2640, 8080, 14512, 12057, 3411, 4933, 8629, 2484, 801, 8634, 234]"
51,"[13716, 6433, 12369, 12752, 3951, 3710, 15174, 14196, 14872, 10109, 5793, 5913, 6133, 8782, 3748, 12259, 10881, 4197, 7265, 11370, 2701, 5534, 10068, 11122, 11996, 3168, 6700, 14208, 14572, 10920, 11220, 9440, 10116, 780, 6028, 6680, 7316, 9708, 10532, 13488, 13500, 1015, 1791, 6079, 6179, 6203, 6331, 9915, 11527, 14443, 12963, 9587, 11535, 747, 935, 3743, 13043, 13819, 39, 803, 7287, 14731, 2361, 7853, 12801, 1617, 4149, 1481, 1793, 2717, 7881, 3025, 5233, 8625, 9037, 11617, 14765, 2201, 3781, 4073, 6469, 11045, 11957, 13689, 13985, 286, 6226, 6478, 7158, 11478, 12134, 14278, 15030, 3630, 4538, 10558, 590, 5098, 11358, 14734, 2798, 502, 4530, 8850, 10102, 13166, 6239, 13898, 13298, 10487, 12075, 7020, 12395, 5484, 5836, 8284, 10432, 11372, 14032, 14124, 14868, 9504, 9652, 10128, 14956, 2172, 4132, 5312, 8144, 9804, 672, 5668, 5940, 10244, 13284, 2548, 3588, 4764, 6152, 11592, 11684, 12108, 14632, 303, 4295, 6763, 9947, 10515, 14227, 1599, 8287, 11027, 13603, 5747, 12407, 743, 2399, 3227, 3455, 4483, 6651, 8767, 10839, 2175, 2547, 5179, 6279, 8371, 11827, 14159, 14823, 2229, 4801, 6697, 14265, 7717, 12721, 15025, 2145, 11393, 2405, 3965, 14753, 281, 4097, 5401, 6621, 7685, 10597, 11641, 13309, 13721, 13833, 14273, 374, 5614, 10538, 12822, 7362, 10654, 13502, 1754, 2666, 7110, 638, 2030, 4398, 4726, 7910, 10030, 13182, 14362, 14790, 2066, 6438, 9790, 12038, 13074, 14730, 15026, 13686, 6104, 6120, 8228, 3072, 13868, 480, 1580, 5336, 9236, 11440, 3176, 10616, 11352, 12964, 3928, 5496, 8640, 12284, 14128, 14428, 14464, 5427, 6355, 12759, 1803, 7059, 243, 4451, 4867, 5111, 5575, 6827, 7967, 8439, 9791, 12999, 13147, 14727, 5543, 9115, 13511, 14107, 1787, 3631, 6199, 10519, 11771, 12443, 12723, 14059, 525, 4385, 5417, 7089, 7477, 4713, 11837, 15149, 2897, 3497, 6817, 9581, 2537, 13045, 141, 433, 1465, 2077, 4673, 5281, 5357, 13601, 5154, 7474, 11526, 12862, 13286, 118, 942, 402, 1426, 1118, 1614, 3602, 6346, 7038, 10118, 12530, 842, 2018, 7602, 9842, 10810, 15278, 5490, 5806, 8486, 8574, 8942, 1942, 8456, 5152, 5260, 1948, 2352, 3940, 5936, 2732, 3228, 11492, 12948, 13632, 14492, 3476, 8187, 4463, 6075, 2091, 6019, 8811, 11915, 14263, 699, 7839, 12895, 7737, 9013, 3809, 3977, 12817, 12833, 4209, 9833, 7393, 8917, 13098, 9942, 566, 11730, 14342, 4182, 5962, 9078, 10518, 6804, 1648, 1876, 1004, 3016, 11452, 12136, 8507, 10027, 10307, 551, 4511, 9767, 12815, 9923, 3151, 1169, 13937, 2697, 4057, 5777, 11141, 12921, 13053, 797, 9686, 430, 5522, 9506, 13970, 8666, 5136, 14104, 3024, 235, 9143, 11353, 2837, 11246, 1085, 4618, 5322, 10000, 6087, 12021, 13927, 9497]"
52,"[1989, 14705, 2789, 14273, 1786, 11898, 4386, 10636, 12784, 907, 11659, 13631, 13739, 13851, 2213, 6941, 1521, 1617, 7001, 2106, 8926, 4042, 1620, 3352, 4576, 6176, 10128, 12908, 5524, 15280, 8243, 9767, 1215, 12695, 6357, 309, 1937, 5869, 630, 2594, 6418, 13402, 1230, 13120, 12704, 12860, 10248, 1083, 7287, 8503, 921, 3121, 10086, 774, 13390, 8456, 13484, 3743, 827, 14685, 15103, 5, 1385, 11164, 12231]"
53,"[4122, 4042, 4178, 9390, 14790, 1486, 2842, 3846, 5062, 5962, 6042, 6118, 8042, 9562, 1673, 5697, 6693, 14473, 2301, 4773, 8625, 10497, 11325, 11961, 147, 6827, 8203, 2559, 9104, 13532, 9324, 11360, 11764, 14208, 1498, 2270, 2838, 6350, 6418, 6438, 7910, 9246, 10902, 11302, 12146, 12810, 354, 9710, 14129, 741, 1317, 2705, 4673, 5977, 7117, 7149, 10065, 10617, 10921, 11361, 11997, 12057, 12925, 13169, 13297, 13377, 13505, 13881, 14273, 14613, 15081, 2473, 6445, 9157, 8977, 13121, 3171, 3499, 12339, 927, 1507, 1623, 2271, 4111, 6823, 7599, 9415, 315, 2123, 14043, 3839, 112, 2456, 2548, 2732, 4252, 4636, 5452, 5704, 6152, 8756, 10344, 10864, 11996, 12480, 15064, 9392, 9548, 11872, 12860, 14392, 12752, 7234, 13926, 2682, 6478, 14554, 11581, 15325, 10843, 6651, 9807, 11659, 1535, 10844, 1186, 5189, 9849, 3631, 760, 4304, 11892, 3016, 7896, 4442, 12725, 1713, 219, 2387, 3168, 9052, 10068, 6072, 10810, 4386, 9643, 3348, 5478, 12015, 7084, 12872, 2174, 7578, 7994]"
54,"[13203, 13447, 9271, 14392, 9502, 534, 4290, 12877, 3933, 4461, 12323, 1875, 6084, 3388, 6148, 10344, 1426, 5289, 13921, 5125, 12273, 14065, 8563, 14632, 5588, 8136, 12888, 1362, 12822, 12926, 3262, 6258, 7246, 2001, 5869, 8009, 8569, 14077, 9643, 1067, 4195, 7023, 7191, 8779, 5912, 28, 4596, 12836, 13618, 14790, 4369, 5029, 8053, 605, 2113, 7315, 13511, 5499, 12995, 1852, 3596, 360, 10290, 11378, 15018, 8625, 3565, 5256, 4828, 5116, 1262, 14250, 1602, 3198, 2870, 2301, 13389, 1053, 383, 5291, 6087, 7967, 12000, 4862, 6986, 1133, 1921, 11837, 14208, 11836, 6438, 11766, 13298, 1421, 7289, 14637, 12455, 2669, 6989, 13000, 6452, 10810, 465, 4421, 3941]"
61,"[2145, 9546, 13870, 6586, 9210, 9830, 5070, 3121, 10365, 3425, 8229, 13889, 12395, 3719, 7123, 7855, 12639, 5432, 6416, 6512, 4920, 12032, 1790, 3894, 8178, 11242, 11958, 10086, 1594, 3018, 3017, 3249, 11041, 12577, 14765, 2857, 419, 5059, 12783, 15219, 11343, 644, 4928, 13748, 5664, 8024, 12964, 6810, 11358, 11766, 13298, 14774, 2066, 2238, 12838, 9090, 41, 4149, 9849, 13573, 5793, 683, 1487, 2499, 11867, 14431, 2915, 8228, 10128, 13648, 14416, 14896, 3652, 12752, 5136, 12004, 2128, 12316, 5913, 1522, 6478, 5258, 15110, 9886, 11405, 13317, 6779, 13271, 14427, 9587, 5576, 11392, 4716, 5736, 4386, 11718, 13098, 5561, 9909, 12961, 2085, 3123, 12323, 8776, 14492, 8912, 2962, 13970, 3906, 5417, 9325, 12921, 14925, 14829, 8727, 12815, 15079, 7200, 9860, 9972, 6072, 2646, 11122, 550, 7045, 6469, 6827, 11527, 5011, 6651, 4276, 9648, 9370, 9686, 11934, 11458, 5977, 10117, 5045, 11229, 224, 5312, 1833, 8307]"
64,"[9449, 3322, 4222, 9685, 2281, 5637, 7989, 8353, 9065, 11465, 12009, 13625, 2226, 6806, 9430, 11686, 12138, 606, 5738, 6146, 1896, 2412, 5372, 5976, 6120, 7408, 9736, 10592, 14548, 4103, 107, 1227, 5763, 8047, 8343, 8347, 9275, 10343, 10499, 12071, 8778, 12170, 101, 2361, 5793, 9037, 11621, 477, 433, 3425, 11693, 13269, 13877, 1654, 15178, 3708, 2048, 3104, 5836, 8808, 10136, 14260, 11436, 13000, 2931, 13351, 803, 2643, 2663, 6175, 7655, 3287, 4111, 9959, 11071, 12379, 12687, 13255, 14587, 2854, 3335, 6445, 1391, 605, 5649, 7397, 10185, 10261, 11541, 1165, 6605, 4161, 6221, 8309, 8893, 9217, 10741, 12725, 1242, 6874, 12934, 13402, 9498, 14342, 3230, 4042, 10450, 12282, 12862, 3040, 8544, 13928, 1740, 12752, 6827, 399, 1791, 2739, 9391, 9947, 12139, 2995, 4027, 11919, 12063, 141, 1385, 10205, 10513, 12825, 4861, 12909, 813, 2310, 6478, 7386, 8026, 1246, 4254, 8802, 11602, 12146, 15294, 4668, 12392, 14816, 2248, 7292, 12804, 443, 6763, 6879, 6919, 7287, 6087, 1753, 3045, 5641, 6433, 14174, 5614, 10810, 11958, 3054, 6512, 9164, 1963, 915, 1975, 2575, 4035, 8867, 12663, 4619, 14915, 8625, 13937, 11197, 1690, 3218, 4214, 12346, 10198, 11690, 11156, 2492, 7020, 14572, 14204, 13511, 6079, 12267, 13059, 13963, 11430, 289, 2337, 6905, 9346, 9686, 1663, 4646, 13230, 13460, 2811, 7159, 1530, 484]"
69,"[9243, 13870, 398, 13082, 477, 569, 12369, 5913, 13511, 5711, 6011, 8903, 12263, 10128, 9708, 15110, 7422, 14661, 6179, 12919, 12695, 2216, 8100, 900, 15008, 3748, 8084, 5350, 13502, 81, 8592, 11392, 2332, 5748, 2854, 2705, 419, 9515, 12567, 9395, 4562, 13477, 14143, 6072, 13428, 4846, 13634, 13015, 2358, 5608, 6016]"
76,"[3633, 6133, 3017, 5070, 7310, 1490, 5980, 10796, 10920, 3748, 3667, 5383, 6715, 13470, 10073, 4893, 9413, 10365, 2066, 2906, 7846, 9798, 12822, 14194, 15122, 12838, 1564, 1836, 2128, 8440, 12924, 2212, 4244, 6120, 12752, 727, 2231, 7191, 7967, 13511, 3965, 4721, 6621, 15081, 5965, 9085, 14581, 1154, 13970, 3334, 11904, 11924, 11996, 2548, 14492, 7855, 12343, 12703, 12723, 6827, 12267, 4009, 5260, 6476, 5940, 12369, 15353, 842, 8042, 8459, 2823]"
78,"[535, 1035, 3607, 4191, 4335, 4979, 8543, 11043, 12839, 4476, 5504, 6148, 6408, 10460, 11076, 11220, 11660, 12460, 3522, 5258, 7506, 8818, 8942, 9650, 11050, 11930, 13278, 1509, 2209, 4541, 5245, 5253, 8629, 13097, 13601, 3067, 6319, 15079, 700, 4196, 6340, 7316, 9060, 10364, 1218, 3114, 3330, 8582, 13718, 3281, 4517, 5297, 5417, 5529, 9745, 13317, 1363, 1819, 1823, 2107, 14159, 3508, 5704, 6136, 10876, 11028, 12752, 834, 12950, 15282, 2281, 4393, 4673, 10509, 12917, 15025, 3923, 5783, 9339, 11919, 6636, 10616, 42, 1374, 4026, 5018, 7154, 8154, 3997, 6072, 13324, 2366, 5594, 2145, 5801, 11397, 13753, 855, 3231, 9652, 11676, 10142, 10365, 12723, 6228, 6448, 5610, 13938, 14974, 7689, 9777, 12838, 1721, 13487, 9616, 1154, 9086, 10810, 10175, 13175, 4824, 8233]"
79,"[4708, 9460, 11392, 12576, 3463, 9949, 12369, 13877, 1242, 3178, 6926, 3452, 6220, 13500, 14208, 14624, 827, 2671, 2823, 3691, 12015, 4799, 9037, 9849, 13577, 13961, 365, 3665, 3894, 7578, 8742, 13470, 3718, 3826, 9170, 12346, 12722, 756, 11292, 14144, 14676, 467, 3015, 14255, 14783, 3591, 7581, 7817, 13161, 685, 3425, 13885, 1238, 9490, 9886, 12392, 15248, 13783, 3653, 12101, 5086, 13482, 14260, 11636, 6915, 12009, 5200, 8600, 403, 8053, 2618, 7606, 15279, 15343, 10209]"
85,"[5611, 3375, 8078, 10838, 4386, 11718, 1162, 2802, 2830, 3354, 4918, 5974, 6058, 6510, 6826, 10682, 11922, 13122, 14070, 4417, 8333, 15033, 4765, 5449, 5597, 8961, 10825, 11073, 14529, 7287, 8531, 9283, 10515, 14503, 14507, 14531, 13820, 1116, 1500, 2476, 3044, 3360, 3452, 7140, 10604, 11360, 7490, 7794, 8778, 10602, 11538, 14118, 718, 1986, 2622, 3802, 4042, 13370, 13606, 1165, 7105, 8477, 8625, 9421, 11097, 12961, 2577, 10705, 10921, 11737, 1191, 5399, 8723, 8867, 13239, 15119, 3404, 8856, 13328, 14756, 5968, 1836, 2548, 3168, 3584, 9260, 13364, 14664, 11958, 12230, 12766, 9170, 10118, 7554, 8242, 10086, 10162, 13166, 15154, 1349, 6445, 11465, 1365, 1805, 14369, 769, 3017, 8777, 411, 5407, 5499, 7875, 11335, 11867, 12395, 10539, 223, 1839, 5471, 6927, 7455, 8167, 8563, 9087, 6120, 9196, 14208, 12508, 1260, 6100, 6356, 11564, 13800, 14572, 15320, 4161, 14117, 4646, 10885, 1746, 5782, 15114, 2942, 6898, 12290, 13502, 922, 6773, 10205, 13717, 17, 1825, 2253, 1755, 8131, 3635, 11327, 14823, 14115, 5240, 9884, 10100, 7356, 11284, 13424, 5872, 10608, 486, 7230, 7062, 10290, 15018, 2554, 8026, 9529, 11209, 14773, 6877, 10169, 14705, 11659, 6439, 1387, 11363, 9572, 1664, 4844, 8340, 15356, 12396, 4222, 10410, 14798, 11510, 163, 8363, 71, 6879, 14032, 3436, 1446, 7410, 11030, 14002, 3997, 13525, 7283, 9227, 12259, 13387, 14239, 1052, 1740, 2492, 2640, 5056, 6384, 8208, 8420, 9104, 2233]"
89,"[9178, 4619, 10075, 4700, 9898, 12626, 5501, 5179, 1788, 11868, 14428, 4002, 4826, 7414, 8293, 12021, 1675, 7287, 9279, 10351, 11423, 2092, 3988, 14208, 330, 9542, 12865, 2732, 7676, 8632, 9078, 11431, 3952, 4532, 10340, 10664, 13720, 5667]"
92,"[9026, 12038, 5708, 8228, 13716, 14672, 2107, 717, 3849, 3965, 4149, 5357, 11713, 102, 12838, 1236, 10960, 11904, 14632, 2143, 7855, 13927, 14231, 9085, 9109, 6002, 4932, 12572, 12752, 9555, 12369, 122]"
